team_id,game_date,vsteam_id,outcome,total_points,total_rebounds,total_assists,total_blocks,total_steals,total_turnovers
HOU ,2021-01-22, DET,W,103,51,24,11,7,14
IND ,2021-01-22, ORL,W,120,44,28,5,9,10
LAC ,2021-01-22, OKC,W,120,48,21,7,8,13
MIA ,2021-01-22, TOR,L,81,32,19,4,13,19
MIN ,2021-01-22, ATL,L,98,40,30,8,14,13
NYK ,2021-01-22, SAC,L,94,57,19,6,2,11
OKC ,2021-01-22, LAC,L,106,29,24,1,8,11
ORL ,2021-01-22, IND,L,118,49,29,3,7,14
PHI ,2021-01-22, BOS,W,122,45,23,7,9,19
PHX ,2021-01-22, DEN,L,126,45,30,4,7,16
SAC ,2021-01-22, NYK,W,103,55,21,14,6,6
SAS ,2021-01-22, DAL,L,117,49,21,5,3,7
TOR ,2021-01-22, MIA,W,101,45,22,3,11,21
BKN ,2021-01-23, MIA,W,128,47,34,6,0,16
CHI ,2021-01-23, LAL,L,90,45,18,1,8,18
DAL ,2021-01-23, HOU,L,108,36,15,4,7,10
DEN ,2021-01-23, PHX,W,120,65,22,3,4,16
DET ,2021-01-23, PHI,L,110,43,25,8,9,15
GSW ,2021-01-23, UTA,L,108,35,30,8,6,11
HOU ,2021-01-23, DAL,W,133,52,28,5,5,14
LAL ,2021-01-23, CHI,W,101,42,20,4,7,18
MIA ,2021-01-23, BKN,L,124,31,29,1,7,8
MIN ,2021-01-23, NOP,W,120,50,23,4,14,11
NOP ,2021-01-23, MIN,L,110,42,21,4,5,20
PHI ,2021-01-23, DET,W,114,49,14,7,10,15
PHX ,2021-01-23, DEN,L,112,50,26,4,8,9
UTA ,2021-01-23, GSW,W,127,57,28,4,6,16
ATL ,2021-01-24, MIL,L,115,27,27,4,8,9
BOS ,2021-01-24, CLE,W,141,55,26,8,14,15
CHA ,2021-01-24, ORL,W,107,43,28,5,10,12
CLE ,2021-01-24, BOS,L,103,34,24,8,10,17
IND ,2021-01-24, TOR,L,102,47,23,8,10,18
LAC ,2021-01-24, OKC,W,108,46,26,2,4,10
MIL ,2021-01-24, ATL,W,129,52,32,2,4,16
NYK ,2021-01-24, POR,L,113,47,20,0,9,12
OKC ,2021-01-24, LAC,L,100,51,22,2,7,10
ORL ,2021-01-24, CHA,L,104,43,27,4,4,15
POR ,2021-01-24, NYK,W,116,39,19,8,5,11
SAS ,2021-01-24, WAS,W,121,44,27,5,11,8
TOR ,2021-01-24, IND,W,107,45,24,8,12,16
WAS ,2021-01-24, SAS,L,101,50,23,5,5,14
BKN ,2021-01-25, MIA,W,98,49,24,5,6,7
BOS ,2021-01-25, CHI,W,119,44,28,6,9,12
CHA ,2021-01-25, ORL,L,108,41,22,6,5,14
CHI ,2021-01-25, BOS,L,103,41,28,7,4,18
CLE ,2021-01-25, LAL,L,108,44,19,3,8,17
DAL ,2021-01-25, DEN,L,113,34,26,4,11,11
DEN ,2021-01-25, DAL,W,117,49,25,4,9,16
DET ,2021-01-25, PHI,W,119,47,22,6,6,18
GSW ,2021-01-25, MIN,W,130,46,21,10,13,15
IND ,2021-01-25, TOR,W,129,45,26,8,5,13
LAL ,2021-01-25, CLE,W,115,40,21,7,7,13
MIA ,2021-01-25, BKN,L,85,45,20,7,3,12
MIN ,2021-01-25, GSW,L,108,47,26,5,8,18
OKC ,2021-01-25, POR,W,125,43,25,6,5,8
ORL ,2021-01-25, CHA,W,117,49,31,3,10,15
PHI ,2021-01-25, DET,L,104,36,15,3,12,9
POR ,2021-01-25, OKC,L,122,50,17,3,6,8
TOR ,2021-01-25, IND,L,114,39,24,6,9,10
ATL ,2021-01-26, LAC,W,108,46,20,9,7,14
HOU ,2021-01-26, WAS,W,107,44,16,4,13,13
LAC ,2021-01-26, ATL,L,99,46,23,4,11,12
NYK ,2021-01-26, UTA,L,94,44,15,4,6,11
UTA ,2021-01-26, NYK,W,108,53,24,5,6,6
WAS ,2021-01-26, HOU,L,88,50,19,3,7,20
ATL ,2021-01-27, BKN,L,128,37,29,7,3,9
BKN ,2021-01-27, ATL,W,132,36,29,10,7,9
BOS ,2021-01-27, SAS,L,106,39,15,4,10,10
CHA ,2021-01-27, IND,L,106,39,28,3,3,11
CLE ,2021-01-27, DET,W,122,37,24,7,14,16
DAL ,2021-01-27, UTA,L,104,36,22,7,4,8
DEN ,2021-01-27, MIA,W,109,49,29,4,14,13
DET ,2021-01-27, CLE,L,107,40,29,5,7,22
GSW ,2021-01-27, MIN,W,123,46,32,5,11,21
IND ,2021-01-27, CHA,W,116,47,34,9,1,12
LAL ,2021-01-27, PHI,L,106,37,20,2,5,11
MIA ,2021-01-27, DEN,L,82,38,24,3,6,16
MIL ,2021-01-27, TOR,W,115,59,30,3,9,14
MIN ,2021-01-27, GSW,L,111,39,23,7,12,17
NOP ,2021-01-27, WAS,W,124,50,27,4,7,14
OKC ,2021-01-27, PHX,W,102,48,21,8,7,14
ORL ,2021-01-27, SAC,L,107,47,25,8,8,14
PHI ,2021-01-27, LAL,W,107,38,24,7,10,11
PHX ,2021-01-27, OKC,L,97,49,19,3,7,13
SAC ,2021-01-27, ORL,W,121,50,30,3,8,15
SAS ,2021-01-27, BOS,W,110,46,22,4,5,19
TOR ,2021-01-27, MIL,L,108,46,26,8,8,11
UTA ,2021-01-27, DAL,W,116,50,20,7,7,9
WAS ,2021-01-27, NOP,L,106,39,29,2,11,11
DET ,2021-01-28, LAL,W,107,38,27,2,4,8
GSW ,2021-01-28, PHX,L,93,48,21,1,8,13
HOU ,2021-01-28, POR,W,104,47,19,7,8,13
LAC ,2021-01-28, MIA,W,109,55,22,4,11,12
LAL ,2021-01-28, DET,L,92,44,25,3,2,11
MIA ,2021-01-28, LAC,L,105,45,24,1,5,13
PHX ,2021-01-28, GSW,W,114,57,34,1,7,14
POR ,2021-01-28, HOU,L,101,49,16,7,6,15
ATL ,2021-01-29, WAS,W,116,47,16,4,5,13
BKN ,2021-01-29, OKC,W,147,50,33,4,7,11
CHA ,2021-01-29, IND,W,108,42,35,5,7,17
CLE ,2021-01-29, NYK,L,81,43,15,5,8,14
DAL ,2021-01-29, UTA,L,101,40,20,4,6,11
DEN ,2021-01-29, SAS,L,109,37,25,5,8,15
IND ,2021-01-29, CHA,L,105,39,30,4,7,16
LAC ,2021-01-29, ORL,W,116,49,25,5,8,11
MIL ,2021-01-29, NOP,L,126,49,29,5,5,12
MIN ,2021-01-29, PHI,L,94,38,20,4,3,18
NOP ,2021-01-29, MIL,W,131,45,32,3,7,9
NYK ,2021-01-29, CLE,W,102,41,20,6,8,13
OKC ,2021-01-29, BKN,L,125,36,23,4,4,12
ORL ,2021-01-29, LAC,L,90,49,20,2,6,17
PHI ,2021-01-29, MIN,W,118,51,20,6,11,10
SAC ,2021-01-29, TOR,W,126,38,31,5,7,22
SAS ,2021-01-29, DEN,W,119,41,29,1,8,12
TOR ,2021-01-29, SAC,L,124,35,20,2,14,15
UTA ,2021-01-29, DAL,W,120,56,21,5,8,15
WAS ,2021-01-29, ATL,L,100,47,13,4,6,12
BOS ,2021-01-30, LAL,L,95,42,24,6,10,15
CHA ,2021-01-30, MIL,W,126,41,32,5,8,9
CHI ,2021-01-30, POR,L,122,43,31,2,5,15
DAL ,2021-01-30, PHX,L,105,37,22,4,5,15
DET ,2021-01-30, GSW,L,91,38,17,4,7,14
GSW ,2021-01-30, DET,W,118,47,34,5,6,14
HOU ,2021-01-30, NOP,W,126,45,32,5,8,14
LAL ,2021-01-30, BOS,W,96,45,20,4,8,14
MEM ,2021-01-30, SAS,W,129,45,34,7,7,14
MIA ,2021-01-30, SAC,W,105,39,25,4,5,15
MIL ,2021-01-30, CHA,L,114,46,22,6,6,15
NOP ,2021-01-30, HOU,L,112,48,27,7,11,14
PHX ,2021-01-30, DAL,W,111,42,22,0,9,13
POR ,2021-01-30, CHI,W,123,35,20,1,11,8
SAC ,2021-01-30, MIA,L,104,41,22,3,12,17
SAS ,2021-01-30, MEM,L,112,38,25,5,7,13
BKN ,2021-01-31, WAS,L,146,45,33,5,6,17
CLE ,2021-01-31, MIN,L,104,55,20,3,3,19
DEN ,2021-01-31, UTA,W,128,39,28,2,8,8
IND ,2021-01-31, PHI,L,110,41,21,7,6,17
LAC ,2021-01-31, NYK,W,129,38,26,4,2,7
MIN ,2021-01-31, CLE,W,109,34,24,11,10,8
NYK ,2021-01-31, LAC,L,115,36,21,5,5,7
ORL ,2021-01-31, TOR,L,102,42,22,5,8,10
PHI ,2021-01-31, IND,W,119,44,20,8,9,12
TOR ,2021-01-31, ORL,W,115,48,27,5,8,11
UTA ,2021-01-31, DEN,L,117,38,28,4,3,14
WAS ,2021-01-31, BKN,W,149,39,24,2,10,7
ATL ,2021-02-01, LAL,L,99,36,27,3,8,17
CHA ,2021-02-01, MIA,W,129,44,31,4,6,11
CHI ,2021-02-01, NYK,W,110,40,30,1,3,12
CLE ,2021-02-01, MIN,W,100,52,26,12,4,13
DAL ,2021-02-01, PHX,L,108,42,16,7,9,14
HOU ,2021-02-01, OKC,W,136,50,30,6,8,11
LAL ,2021-02-01, ATL,W,107,31,24,7,10,11
MEM ,2021-02-01, SAS,W,133,53,37,11,11,9
MIL ,2021-02-01, POR,W,134,53,38,7,10,12
MIN ,2021-02-01, CLE,L,98,45,20,1,4,8
NOP ,2021-02-01, SAC,L,109,46,22,5,11,10
NYK ,2021-02-01, CHI,L,102,45,21,6,6,11
OKC ,2021-02-01, HOU,L,106,45,21,8,8,16
PHX ,2021-02-01, DAL,W,109,45,19,3,7,16
POR ,2021-02-01, MIL,L,106,45,19,6,8,11
SAC ,2021-02-01, NOP,W,118,52,31,8,3,20
SAS ,2021-02-01, MEM,L,102,42,28,7,8,14
BKN ,2021-02-02, LAC,W,124,44,25,4,6,16
BOS ,2021-02-02, GSW,W,111,51,16,4,3,15
DET ,2021-02-02, UTA,L,105,46,18,5,7,15
GSW ,2021-02-02, BOS,L,107,36,30,4,9,11
IND ,2021-02-02, MEM,W,134,42,30,8,8,18
LAC ,2021-02-02, BKN,L,120,39,21,5,12,8
MEM ,2021-02-02, IND,L,116,36,27,7,11,16
ORL ,2021-02-02, TOR,L,108,46,24,4,4,16
POR ,2021-02-02, WAS,W,132,44,19,1,6,9
TOR ,2021-02-02, ORL,W,123,40,32,4,14,11
UTA ,2021-02-02, DET,W,117,44,23,6,9,13
WAS ,2021-02-02, POR,L,121,39,32,5,2,13
ATL ,2021-02-03, DAL,L,116,46,31,4,6,16
BOS ,2021-02-03, SAC,L,111,45,28,3,9,13
CHA ,2021-02-03, PHI,L,111,37,28,4,5,16
CHI ,2021-02-03, NYK,L,103,38,25,3,11,9
CLE ,2021-02-03, LAC,L,99,37,21,6,8,8
DAL ,2021-02-03, ATL,W,122,45,27,7,8,10
HOU ,2021-02-03, OKC,L,87,41,21,4,11,20
IND ,2021-02-03, MIL,L,110,46,28,6,7,14
LAC ,2021-02-03, CLE,W,121,46,22,6,4,14
MIA ,2021-02-03, WAS,L,100,44,24,2,11,13
MIL ,2021-02-03, IND,W,130,53,33,7,13,12
MIN ,2021-02-03, SAS,L,108,49,22,9,6,10
NOP ,2021-02-03, PHX,W,123,44,30,3,7,7
NYK ,2021-02-03, CHI,W,107,47,19,4,5,17
OKC ,2021-02-03, HOU,W,104,51,19,5,13,21
PHI ,2021-02-03, CHA,W,118,40,23,6,9,18
PHX ,2021-02-03, NOP,L,101,39,26,6,3,14
SAC ,2021-02-03, BOS,W,116,44,23,2,7,10
SAS ,2021-02-03, MIN,W,111,45,28,6,5,7
WAS ,2021-02-03, MIA,W,103,49,20,5,6,17
ATL ,2021-02-04, UTA,L,91,49,19,1,8,11
DAL ,2021-02-04, GSW,L,116,42,26,3,2,10
DEN ,2021-02-04, LAL,L,93,42,19,2,9,15
GSW ,2021-02-04, DAL,W,147,45,37,6,6,8
HOU ,2021-02-04, MEM,W,115,44,26,3,8,14
LAL ,2021-02-04, DEN,W,114,40,29,7,10,16
MEM ,2021-02-04, HOU,L,103,43,28,6,10,13
PHI ,2021-02-04, POR,L,105,37,19,3,6,18
POR ,2021-02-04, PHI,W,121,53,17,5,8,11
UTA ,2021-02-04, ATL,W,112,52,19,4,7,14
BKN ,2021-02-05, TOR,L,117,40,29,6,5,18
BOS ,2021-02-05, LAC,W,119,34,21,1,8,6
CHA ,2021-02-05, UTA,L,121,40,26,2,9,7
CHI ,2021-02-05, ORL,L,119,40,27,5,9,8
CLE ,2021-02-05, MIL,L,105,36,23,9,7,11
DET ,2021-02-05, PHX,L,92,45,20,6,8,13
IND ,2021-02-05, NOP,L,113,37,31,6,9,10
LAC ,2021-02-05, BOS,L,115,47,26,4,5,16
MIA ,2021-02-05, WAS,W,122,48,27,7,9,16
MIL ,2021-02-05, CLE,W,123,54,28,7,6,11
MIN ,2021-02-05, OKC,W,106,43,27,4,10,15
NOP ,2021-02-05, IND,W,114,50,23,6,5,19
OKC ,2021-02-05, MIN,L,103,44,28,7,10,17
ORL ,2021-02-05, CHI,W,123,49,27,2,5,15
PHX ,2021-02-05, DET,W,109,50,26,3,7,21
TOR ,2021-02-05, BKN,W,123,41,22,6,10,10
UTA ,2021-02-05, CHA,W,138,44,32,9,5,16
WAS ,2021-02-05, MIA,L,95,40,19,9,7,17
ATL ,2021-02-06, TOR,W,132,43,31,10,1,18
BKN ,2021-02-06, PHI,L,108,34,21,3,6,17
CHI ,2021-02-06, ORL,W,118,47,28,10,6,10
CLE ,2021-02-06, MIL,L,99,40,21,1,4,13
DAL ,2021-02-06, GSW,W,134,47,27,0,5,14
DEN ,2021-02-06, SAC,L,114,47,30,9,3,9
DET ,2021-02-06, LAL,L,129,35,31,4,13,20
GSW ,2021-02-06, DAL,L,132,40,27,4,11,16
HOU ,2021-02-06, SAS,L,106,46,21,6,5,12
LAL ,2021-02-06, DET,W,135,41,32,5,12,23
MEM ,2021-02-06, NOP,L,109,45,27,5,5,9
MIL ,2021-02-06, CLE,W,124,43,25,2,10,8
MIN ,2021-02-06, OKC,L,118,40,27,3,12,13
NOP ,2021-02-06, MEM,W,118,42,27,9,3,7
NYK ,2021-02-06, POR,W,110,51,20,5,5,14
OKC ,2021-02-06, MIN,W,120,43,25,1,8,15
ORL ,2021-02-06, CHI,L,92,47,17,10,5,11
PHI ,2021-02-06, BKN,W,124,51,27,4,12,15
POR ,2021-02-06, NYK,L,99,41,15,7,7,11
SAC ,2021-02-06, DEN,W,119,45,30,7,5,7
SAS ,2021-02-06, HOU,W,111,44,22,7,6,10
TOR ,2021-02-06, ATL,L,121,38,24,5,9,6
BOS ,2021-02-07, PHX,L,91,41,19,2,6,5
CHA ,2021-02-07, WAS,W,119,59,21,6,6,11
IND ,2021-02-07, UTA,L,95,45,23,6,9,9
LAC ,2021-02-07, SAC,L,110,53,19,5,8,9
MIA ,2021-02-07, NYK,W,109,44,25,1,6,11
NYK ,2021-02-07, MIA,L,103,44,23,2,8,12
PHX ,2021-02-07, BOS,W,100,50,25,5,4,10
SAC ,2021-02-07, LAC,W,113,52,25,4,5,12
UTA ,2021-02-07, IND,W,103,60,22,4,2,14
WAS ,2021-02-07, CHA,L,97,48,22,5,6,14
CHA ,2021-02-08, HOU,W,119,51,28,6,5,14
CHI ,2021-02-08, WAS,L,101,50,23,3,6,16
CLE ,2021-02-08, PHX,L,113,39,23,5,5,10
DAL ,2021-02-08, MIN,W,127,48,30,6,4,14
DEN ,2021-02-08, MIL,L,112,38,22,4,5,9
GSW ,2021-02-08, SAS,L,100,49,29,6,4,20
HOU ,2021-02-08, CHA,L,94,39,20,4,9,11
LAL ,2021-02-08, OKC,W,119,59,28,12,7,15
MEM ,2021-02-08, TOR,L,113,42,27,4,7,15
MIL ,2021-02-08, DEN,W,125,50,24,7,7,10
MIN ,2021-02-08, DAL,L,122,41,27,5,9,9
OKC ,2021-02-08, LAL,L,112,55,23,4,6,12
PHX ,2021-02-08, CLE,W,119,41,29,6,7,10
SAS ,2021-02-08, GSW,W,105,46,24,6,12,10
TOR ,2021-02-08, MEM,W,128,37,28,2,11,14
WAS ,2021-02-08, CHI,W,105,47,23,4,8,13
BKN ,2021-02-09, DET,L,111,34,30,6,8,15
BOS ,2021-02-09, UTA,L,108,35,18,2,2,8
DET ,2021-02-09, BKN,W,122,37,28,6,10,13
GSW ,2021-02-09, SAS,W,114,50,26,4,8,10
HOU ,2021-02-09, NOP,L,101,37,24,4,5,12
MIA ,2021-02-09, NYK,W,98,38,21,6,5,10
NOP ,2021-02-09, HOU,W,130,55,31,6,7,9
NYK ,2021-02-09, MIA,L,96,46,22,5,8,14
ORL ,2021-02-09, POR,L,97,53,22,3,7,10
PHI ,2021-02-09, SAC,W,119,59,24,5,4,17
POR ,2021-02-09, ORL,W,106,54,18,6,6,8
SAC ,2021-02-09, PHI,L,111,39,24,8,6,11
SAS ,2021-02-09, GSW,L,91,45,20,5,2,14
UTA ,2021-02-09, BOS,W,122,41,28,7,4,10
ATL ,2021-02-10, DAL,L,117,42,27,4,7,9
BKN ,2021-02-10, IND,W,104,46,20,5,2,12
CHA ,2021-02-10, MEM,L,114,35,23,4,11,18
CHI ,2021-02-10, NOP,W,129,35,36,6,4,16
CLE ,2021-02-10, DEN,L,95,49,25,7,7,17
DAL ,2021-02-10, ATL,W,118,37,25,3,3,9
DEN ,2021-02-10, CLE,W,133,39,31,9,12,11
IND ,2021-02-10, BKN,L,94,43,26,5,4,8
LAC ,2021-02-10, MIN,W,119,48,23,4,9,15
LAL ,2021-02-10, OKC,W,114,43,22,6,6,16
MEM ,2021-02-10, CHA,W,130,46,34,2,10,16
MIL ,2021-02-10, PHX,L,124,39,23,0,6,9
MIN ,2021-02-10, LAC,L,112,43,29,8,8,15
NOP ,2021-02-10, CHI,L,116,35,27,1,11,12
OKC ,2021-02-10, LAL,L,113,46,32,4,11,13
PHX ,2021-02-10, MIL,W,125,47,25,2,7,11
TOR ,2021-02-10, WAS,W,137,46,28,5,5,12
WAS ,2021-02-10, TOR,L,115,46,26,3,7,14
BOS ,2021-02-11, TOR,W,120,49,30,6,8,18
DET ,2021-02-11, IND,L,95,43,21,5,5,11
GSW ,2021-02-11, ORL,W,111,46,29,6,6,17
HOU ,2021-02-11, MIA,L,94,42,24,1,7,13
IND ,2021-02-11, DET,W,111,41,26,5,10,7
MIA ,2021-02-11, HOU,W,101,49,24,3,6,20
ORL ,2021-02-11, GSW,L,105,49,19,6,7,15
PHI ,2021-02-11, POR,L,114,46,20,5,6,9
POR ,2021-02-11, PHI,W,118,47,15,2,5,8
TOR ,2021-02-11, BOS,L,106,32,26,8,7,13
ATL ,2021-02-12, SAS,L,114,41,22,4,10,12
BOS ,2021-02-12, DET,L,102,44,15,2,9,10
CHA ,2021-02-12, MIN,W,120,55,20,3,4,20
CHI ,2021-02-12, LAC,L,106,41,23,3,4,13
CLE ,2021-02-12, POR,L,110,41,20,3,6,11
DAL ,2021-02-12, NOP,W,143,37,30,2,4,6
DEN ,2021-02-12, OKC,W,97,41,24,6,6,13
DET ,2021-02-12, BOS,W,108,44,25,6,3,12
LAC ,2021-02-12, CHI,W,125,37,20,7,11,9
LAL ,2021-02-12, MEM,W,115,47,26,4,9,18
MEM ,2021-02-12, LAL,L,105,33,31,2,9,17
MIL ,2021-02-12, UTA,L,115,33,19,6,8,10
MIN ,2021-02-12, CHA,L,114,40,28,4,10,8
NOP ,2021-02-12, DAL,L,130,38,31,3,5,9
NYK ,2021-02-12, WAS,W,109,65,22,4,11,11
OKC ,2021-02-12, DEN,L,95,50,26,3,8,12
ORL ,2021-02-12, SAC,W,123,42,25,2,8,10
POR ,2021-02-12, CLE,W,129,45,16,4,3,14
SAC ,2021-02-12, ORL,L,112,42,33,1,8,18
SAS ,2021-02-12, ATL,W,125,46,27,6,6,13
UTA ,2021-02-12, MIL,W,129,46,22,5,4,17
WAS ,2021-02-12, NYK,L,91,46,20,5,5,14
ATL ,2021-02-13, IND,L,113,38,35,4,5,11
BKN ,2021-02-13, GSW,W,134,45,35,5,9,13
GSW ,2021-02-13, BKN,L,117,37,25,6,6,13
HOU ,2021-02-13, NYK,L,99,46,17,5,5,9
IND ,2021-02-13, ATL,W,125,43,34,6,8,9
MIA ,2021-02-13, UTA,L,94,43,24,3,11,17
NYK ,2021-02-13, HOU,W,121,44,21,4,4,7
PHI ,2021-02-13, PHX,L,111,35,19,1,7,13
PHX ,2021-02-13, PHI,W,120,32,25,3,8,13
UTA ,2021-02-13, MIA,W,112,48,26,7,11,15
BOS ,2021-02-14, WAS,L,91,50,14,2,5,17
CHA ,2021-02-14, SAS,L,110,49,23,6,6,16
CLE ,2021-02-14, LAC,L,111,40,25,4,4,15
DAL ,2021-02-14, POR,L,118,35,19,6,5,12
DEN ,2021-02-14, LAL,W,122,47,28,4,6,9
DET ,2021-02-14, NOP,W,123,37,34,8,3,11
LAC ,2021-02-14, CLE,W,128,47,31,5,8,10
LAL ,2021-02-14, DEN,L,105,46,27,4,4,10
MEM ,2021-02-14, SAC,W,124,43,31,2,10,10
MIL ,2021-02-14, OKC,L,109,47,24,5,9,14
MIN ,2021-02-14, TOR,W,116,40,28,8,6,18
NOP ,2021-02-14, DET,L,112,44,23,2,5,10
OKC ,2021-02-14, MIL,W,114,49,32,1,8,13
ORL ,2021-02-14, PHX,L,90,48,13,6,4,10
PHX ,2021-02-14, ORL,W,109,59,24,2,6,8
POR ,2021-02-14, DAL,W,121,36,15,2,7,15
SAC ,2021-02-14, MEM,L,110,33,22,5,8,16
SAS ,2021-02-14, CHA,W,122,43,31,4,13,9
TOR ,2021-02-14, MIN,L,112,38,24,3,6,11
WAS ,2021-02-14, BOS,W,104,54,24,3,9,16
ATL ,2021-02-15, NYK,L,112,42,17,6,5,11
BKN ,2021-02-15, SAC,W,136,35,31,4,7,15
CHI ,2021-02-15, IND,W,120,60,25,2,6,18
CLE ,2021-02-15, GSW,L,98,49,19,3,10,17
GSW ,2021-02-15, CLE,W,129,39,34,10,9,14
HOU ,2021-02-15, WAS,L,119,41,23,5,9,18
IND ,2021-02-15, CHI,L,112,47,18,14,9,19
LAC ,2021-02-15, MIA,W,125,39,31,0,5,12
MIA ,2021-02-15, LAC,L,118,39,27,6,7,8
NYK ,2021-02-15, ATL,W,123,42,22,6,5,8
PHI ,2021-02-15, UTA,L,123,42,19,4,6,12
SAC ,2021-02-15, BKN,L,125,41,24,6,6,13
UTA ,2021-02-15, PHI,W,134,36,18,4,9,11
WAS ,2021-02-15, HOU,W,131,47,25,2,14,15
BKN ,2021-02-16, PHX,W,128,37,28,4,4,10
BOS ,2021-02-16, DEN,W,112,43,26,1,7,20
DEN ,2021-02-16, BOS,L,99,38,25,3,12,17
LAL ,2021-02-16, MIN,W,112,38,20,8,8,18
MEM ,2021-02-16, NOP,L,113,32,23,0,10,19
MIL ,2021-02-16, TOR,L,113,41,25,5,10,17
MIN ,2021-02-16, LAL,L,104,38,26,4,11,15
NOP ,2021-02-16, MEM,W,144,47,33,4,14,19
OKC ,2021-02-16, POR,L,104,46,23,3,6,11
PHX ,2021-02-16, BKN,L,124,34,28,3,7,6
POR ,2021-02-16, OKC,W,115,54,26,8,6,10
TOR ,2021-02-16, MIL,W,124,44,25,6,8,15
ATL ,2021-02-17, BOS,W,122,37,19,2,8,14
BOS ,2021-02-17, ATL,L,114,37,22,3,9,16
CHI ,2021-02-17, DET,W,105,46,29,7,8,13
DEN ,2021-02-17, WAS,L,128,42,23,7,7,11
DET ,2021-02-17, CHI,L,102,40,15,2,9,13
GSW ,2021-02-17, MIA,W,120,46,32,1,10,16
HOU ,2021-02-17, PHI,L,113,39,26,6,13,18
IND ,2021-02-17, MIN,W,134,51,31,7,5,14
LAC ,2021-02-17, UTA,L,96,47,18,2,5,16
MEM ,2021-02-17, OKC,W,122,44,31,4,14,12
MIA ,2021-02-17, GSW,L,112,49,28,5,8,15
MIN ,2021-02-17, IND,L,128,44,37,8,12,11
NOP ,2021-02-17, POR,L,124,51,25,1,5,11
NYK ,2021-02-17, ORL,L,89,46,16,5,7,16
OKC ,2021-02-17, MEM,L,113,39,25,3,5,18
ORL ,2021-02-17, NYK,W,107,50,27,7,10,12
PHI ,2021-02-17, HOU,W,118,47,23,6,12,20
POR ,2021-02-17, NOP,W,126,31,26,7,6,9
UTA ,2021-02-17, LAC,W,114,53,19,3,12,13
WAS ,2021-02-17, DEN,W,130,45,31,3,7,13
BKN ,2021-02-18, LAL,W,109,39,23,3,9,13
LAL ,2021-02-18, BKN,L,98,39,21,4,7,16
MIA ,2021-02-18, SAC,W,118,45,36,2,8,14
MIL ,2021-02-18, TOR,L,96,52,23,2,6,15
SAC ,2021-02-18, MIA,L,110,44,29,3,7,15
TOR ,2021-02-18, MIL,W,110,37,26,6,6,9
ATL ,2021-02-19, BOS,L,109,41,21,6,14,13
BOS ,2021-02-19, ATL,W,121,44,26,12,8,18
CHI ,2021-02-19, PHI,L,105,42,24,6,5,11
CLE ,2021-02-19, DEN,L,103,34,30,4,8,18
DEN ,2021-02-19, CLE,W,120,37,24,2,9,15
DET ,2021-02-19, MEM,L,95,45,27,7,8,21
GSW ,2021-02-19, ORL,L,120,45,37,0,8,13
LAC ,2021-02-19, UTA,W,116,45,22,4,5,11
MEM ,2021-02-19, DET,W,109,49,20,4,12,11
MIL ,2021-02-19, OKC,W,98,61,23,6,5,12
MIN ,2021-02-19, TOR,L,81,43,24,9,6,13
NOP ,2021-02-19, PHX,L,114,37,28,3,11,13
OKC ,2021-02-19, MIL,L,85,46,20,5,4,10
ORL ,2021-02-19, GSW,W,124,51,30,8,7,13
PHI ,2021-02-19, CHI,W,112,53,23,7,5,15
PHX ,2021-02-19, NOP,W,132,37,38,4,8,13
TOR ,2021-02-19, MIN,W,86,51,16,6,8,15
UTA ,2021-02-19, LAC,L,112,38,13,6,7,10
CHA ,2021-02-20, GSW,W,102,44,23,2,7,24
CHI ,2021-02-20, SAC,W,122,38,24,8,5,14
GSW ,2021-02-20, CHA,L,100,39,23,3,10,14
LAL ,2021-02-20, MIA,L,94,43,25,6,5,14
MEM ,2021-02-20, PHX,L,97,49,19,4,5,12
MIA ,2021-02-20, LAL,W,96,49,24,3,8,14
PHX ,2021-02-20, MEM,W,128,41,35,7,5,10
POR ,2021-02-20, WAS,L,111,50,19,7,10,12
SAC ,2021-02-20, CHI,L,114,41,22,3,8,7
WAS ,2021-02-20, POR,W,118,54,23,3,8,17
ATL ,2021-02-21, DEN,W,123,44,29,4,6,11
BKN ,2021-02-21, LAC,W,112,40,21,4,10,6
BOS ,2021-02-21, NOP,L,115,49,22,11,9,10
CLE ,2021-02-21, OKC,L,101,42,22,4,9,15
DEN ,2021-02-21, ATL,L,115,33,25,3,8,13
DET ,2021-02-21, ORL,L,96,49,23,4,10,11
LAC ,2021-02-21, BKN,L,108,52,24,4,3,16
MIL ,2021-02-21, SAC,W,128,56,22,5,8,17
MIN ,2021-02-21, NYK,L,99,43,24,3,6,15
NOP ,2021-02-21, BOS,W,120,52,22,7,5,13
NYK ,2021-02-21, MIN,W,103,48,17,4,4,13
OKC ,2021-02-21, CLE,W,117,37,22,3,9,14
ORL ,2021-02-21, DET,W,105,51,24,8,7,11
PHI ,2021-02-21, TOR,L,103,45,26,7,8,10
SAC ,2021-02-21, MIL,L,115,43,29,3,6,12
TOR ,2021-02-21, PHI,W,110,39,25,5,5,14
CHA ,2021-02-22, UTA,L,110,35,18,2,13,16
CHI ,2021-02-22, HOU,W,120,55,24,5,5,11
DAL ,2021-02-22, MEM,W,102,49,17,4,6,16
HOU ,2021-02-22, CHI,L,100,46,20,4,7,9
LAL ,2021-02-22, WAS,L,124,45,29,11,9,20
MEM ,2021-02-22, DAL,L,92,51,17,1,7,13
MIA ,2021-02-22, OKC,W,108,45,30,6,7,13
